gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3722383754	StillImage	image/jpeg	https://observation.org/photos/38279184.jpg							Jauke Sies			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jauke Sies
3722341667	Sound	audio/mpeg	https://observation.org/sounds/145858.mp3							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3722308055	Sound	audio/mpeg	https://observation.org/sounds/148046.mp3							Mariet Verbeek			http://creativecommons.org/licenses/by-nc-nd/4.0/	Mariet Verbeek
3722259707	Sound	audio/vnd.wave	https://observation.org/sounds/145494.wav							Wietze V.			http://creativecommons.org/licenses/by-nc-nd/4.0/	Wietze V.
3722259707	StillImage	image/jpeg	https://observation.org/photos/41432762.jpg							Wietze V.			http://creativecommons.org/licenses/by-nc-nd/4.0/	Wietze V.
3721922845	Sound	audio/mpeg	https://observation.org/sounds/144392.mp3							Mariet Verbeek			http://creativecommons.org/licenses/by-nc-nd/4.0/	Mariet Verbeek
3721600903	Sound	audio/mpeg	https://observation.org/sounds/141747.mp3							B. de Jong			http://creativecommons.org/licenses/by-nc-nd/4.0/	B. de Jong
3721600903	StillImage	image/jpeg	https://observation.org/photos/40114271.jpg							B. de Jong			http://creativecommons.org/licenses/by-nc-nd/4.0/	B. de Jong
3721472615	Sound	audio/mpeg	https://observation.org/sounds/141240.mp3							Pájaraca			http://creativecommons.org/licenses/by-nc-nd/4.0/	Pájaraca
3721353744	Sound	audio/mpeg	https://observation.org/sounds/137521.mp3							Pájaraca			http://creativecommons.org/licenses/by-nc-nd/4.0/	Pájaraca
3721343826	StillImage	image/jpeg	https://observation.org/photos/36532746.jpg							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
3721343826	Sound	audio/vnd.wave	https://observation.org/sounds/135202.wav							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
3721343826	StillImage	image/jpeg	https://observation.org/photos/36532745.jpg							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
3721343826	StillImage	image/jpeg	https://observation.org/photos/36532743.jpg							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
3721343826	StillImage	image/jpeg	https://observation.org/photos/36532744.jpg							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
3721299028	StillImage	image/jpeg	https://observation.org/photos/36762743.jpg							Edwin & Ivonne			http://creativecommons.org/licenses/by-nc-nd/4.0/	Edwin & Ivonne
3721299028	Sound	audio/vnd.wave	https://observation.org/sounds/135994.wav							Edwin & Ivonne			http://creativecommons.org/licenses/by-nc-nd/4.0/	Edwin & Ivonne
3721209465	Sound	audio/mpeg	https://observation.org/sounds/129570.mp3							QuintenCT			http://creativecommons.org/licenses/by-nc-nd/4.0/	QuintenCT
3721206835	Sound	audio/mpeg	https://observation.org/sounds/137523.mp3							Pájaraca			http://creativecommons.org/licenses/by-nc-nd/4.0/	Pájaraca
3721057161	Sound	audio/mpeg	https://observation.org/sounds/134208.mp3							Mariet Verbeek			http://creativecommons.org/licenses/by-nc-nd/4.0/	Mariet Verbeek
3721009771	Sound	audio/mpeg	https://observation.org/sounds/127661.mp3							Jaap van der Leest			http://creativecommons.org/licenses/by/4.0/	Jaap van der Leest
3720989735	Sound	audio/vnd.wave	https://observation.org/sounds/131763.wav							Geurt van de Glind			http://creativecommons.org/licenses/by-nc-nd/4.0/	Geurt van de Glind
3720871658	Sound	audio/mpeg	https://observation.org/sounds/137524.mp3							Pájaraca			http://creativecommons.org/licenses/by-nc-nd/4.0/	Pájaraca
3720782170	Sound	audio/mpeg	https://observation.org/sounds/131610.mp3							Rik Brouwer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rik Brouwer
3720681926	Sound	audio/mpeg	https://observation.org/sounds/128132.mp3							tijmen korving			http://creativecommons.org/licenses/by-nc-nd/4.0/	tijmen korving
3720628066	Sound	audio/vnd.wave	https://observation.org/sounds/126129.wav							Gera Hol			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gera Hol
3720628066	StillImage	image/jpeg	https://observation.org/photos/34849304.jpg							Gera Hol			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gera Hol
3720549563	Sound	audio/vnd.wave	https://observation.org/sounds/126670.wav							Karin			http://creativecommons.org/licenses/by-nc-nd/4.0/	Karin
3720516894	Sound	audio/mpeg	https://observation.org/sounds/127853.mp3							Ad Hilders			http://creativecommons.org/licenses/by-nc/4.0/	Ad Hilders
3720347492	StillImage	image/jpeg	https://observation.org/photos/34089424.jpg							A. Dirk de Jong			http://creativecommons.org/licenses/by-nc-nd/4.0/	A. Dirk de Jong
3720347492	Sound	audio/mpeg	https://observation.org/sounds/122101.mp3							A. Dirk de Jong			http://creativecommons.org/licenses/by-nc-nd/4.0/	A. Dirk de Jong
3720346381	Sound	audio/mpeg	https://observation.org/sounds/122169.mp3							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720346381	Sound	audio/mpeg	https://observation.org/sounds/122170.mp3							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720326838	StillImage	image/jpeg	https://observation.org/photos/34740667.jpg							Douwe de Boer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Douwe de Boer
3720326838	StillImage	image/jpeg	https://observation.org/photos/34740663.jpg							Douwe de Boer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Douwe de Boer
3720326838	StillImage	image/jpeg	https://observation.org/photos/34740666.jpg							Douwe de Boer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Douwe de Boer
3720326838	StillImage	image/jpeg	https://observation.org/photos/34740665.jpg							Douwe de Boer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Douwe de Boer
3720326838	StillImage	image/jpeg	https://observation.org/photos/34740664.jpg							Douwe de Boer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Douwe de Boer
3720326838	Sound	audio/mpeg	https://observation.org/sounds/125480.mp3							Douwe de Boer			http://creativecommons.org/licenses/by-nc-nd/4.0/	Douwe de Boer
3720319640	StillImage	image/jpeg	https://observation.org/photos/33736281.jpg							Franz Widmann			http://creativecommons.org/licenses/by-nc-nd/4.0/	Franz Widmann
3720319640	StillImage	image/jpeg	https://observation.org/photos/33736280.jpg							Franz Widmann			http://creativecommons.org/licenses/by-nc-nd/4.0/	Franz Widmann
3720319640	StillImage	image/jpeg	https://observation.org/photos/33736282.jpg							Franz Widmann			http://creativecommons.org/licenses/by-nc-nd/4.0/	Franz Widmann
3720319640	StillImage	image/jpeg	https://observation.org/photos/33736721.jpg							Franz Widmann			http://creativecommons.org/licenses/by-nc-nd/4.0/	Franz Widmann
3720319640	Sound	audio/mpeg	https://observation.org/sounds/120493.mp3							Franz Widmann			http://creativecommons.org/licenses/by-nc-nd/4.0/	Franz Widmann
3720238154	Sound	audio/vnd.wave	https://observation.org/sounds/129258.wav							Joe van Delden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joe van Delden
3720226120	StillImage	image/jpeg	https://observation.org/photos/35229159.jpg							Jeroen Hoek			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jeroen Hoek
3720226120	StillImage	image/jpeg	https://observation.org/photos/35229160.jpg							Jeroen Hoek			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jeroen Hoek
3720226120	Sound	audio/mpeg	https://observation.org/sounds/128425.mp3							Jeroen Hoek			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jeroen Hoek
3720215194	Sound	audio/mpeg	https://observation.org/sounds/133109.mp3							guus van duin			http://creativecommons.org/licenses/by-nc-nd/4.0/	guus van duin
3720215194	StillImage	image/jpeg	https://observation.org/photos/36086908.jpg							guus van duin			http://creativecommons.org/licenses/by-nc-nd/4.0/	guus van duin
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613671.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613689.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613690.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613700.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613698.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613668.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613669.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613670.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613699.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	Sound	audio/mpeg	https://observation.org/sounds/130355.mp3							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613688.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
3720183525	StillImage	image/jpeg	https://observation.org/photos/35613697.jpg							Peter de Rouw			http://creativecommons.org/licenses/by-nc-nd/4.0/	Peter de Rouw
