gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4067709446	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/619201.wav?1679327222	https://www.inaturalist.org/photos/619201					2023-03-20T15:47:02Z	deezs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	deezs
4067317764	Sound	audio/mp4	https://static.inaturalist.org/sounds/613789.m4a?1678654702	https://www.inaturalist.org/photos/613789					2023-03-12T20:58:22Z	Sean Hartnett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Hartnett
4067257104	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/616867.wav?1679079897	https://www.inaturalist.org/photos/616867					2023-03-17T19:04:57Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4067257104	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261245325/original.jpeg	https://www.inaturalist.org/photos/261245325					2023-03-17T19:55:03Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4067243197	Sound	audio/mpeg	https://static.inaturalist.org/sounds/617563.mp3?1679158343	https://www.inaturalist.org/photos/617563					2023-03-18T16:52:23Z	Nigel Bentley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nigel Bentley
4067218225	Sound	audio/mpeg	https://static.inaturalist.org/sounds/617581.mp3?1679159068	https://www.inaturalist.org/photos/617581					2023-03-18T17:04:28Z	Nigel Bentley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nigel Bentley
4067193877	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/615481.wav?1678908411	https://www.inaturalist.org/photos/615481					2023-03-15T19:26:51Z	Phil Miller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Phil Miller
4067193877	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/615485.wav?1678909089	https://www.inaturalist.org/photos/615485					2023-03-15T19:38:09Z	Phil Miller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Phil Miller
4062843873	Sound	audio/mp4	https://static.inaturalist.org/sounds/612278.m4a?1678469998	https://www.inaturalist.org/photos/612278					2023-03-10T17:39:58Z	samjaques		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	samjaques
4062767237	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/614328.wav?1678727018	https://www.inaturalist.org/photos/614328					2023-03-13T17:03:38Z	A Emmerson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	A Emmerson
4062745678	Sound	audio/mp4	https://static.inaturalist.org/sounds/611008.m4a?1678287319	https://www.inaturalist.org/photos/611008					2023-03-08T14:55:19Z	Ollie Davis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ollie Davis
4062722954	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260132816/original.jpeg	https://www.inaturalist.org/photos/260132816					2023-03-06T22:14:56Z	Otto Heringer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Otto Heringer
4062722954	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260132793/original.jpeg	https://www.inaturalist.org/photos/260132793					2023-03-06T22:15:13Z	Otto Heringer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Otto Heringer
4062722954	Sound	audio/mpeg	https://static.inaturalist.org/sounds/612766.mp3?1678545457	https://www.inaturalist.org/photos/612766					2023-03-11T14:37:37Z	Otto Heringer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Otto Heringer
4062657957	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260135765/original.jpeg	https://www.inaturalist.org/photos/260135765					2023-03-11T12:54:00Z	Nigel Bentley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nigel Bentley
4062657957	Sound	audio/mpeg	https://static.inaturalist.org/sounds/612786.mp3?1678546751	https://www.inaturalist.org/photos/612786					2023-03-11T14:59:11Z	Nigel Bentley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nigel Bentley
4062657957	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260135772/original.jpeg	https://www.inaturalist.org/photos/260135772					2023-03-11T12:54:00Z	Nigel Bentley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nigel Bentley
4062615199	Sound	audio/mpeg	https://static.inaturalist.org/sounds/613709.mp3?1678648395	https://www.inaturalist.org/photos/613709					2023-03-12T19:13:15Z	Andrew Skotnicki		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Andrew Skotnicki
4062430787	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/OBYJMMWCHG/wave/XC782703-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062430787	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/OBYJMMWCHG/ffts/XC782703-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062430787	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/OBYJMMWCHG/XC782703-gretialarm.mp3			32 s				Shaun Micklewright			http://creativecommons.org/licenses/by-nc-sa/4.0/	Shaun Micklewright
4062429425	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC779528-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062429425	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC779528-230120_5022.wav			240 s				david m			http://creativecommons.org/licenses/by-nc-nd/4.0/	david m
4062429425	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC779528-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062428670	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC781710-140223_013.wav			46 s				david m			http://creativecommons.org/licenses/by-nc-nd/4.0/	david m
4062428670	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC781710-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062428670	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC781710-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062427783	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/NXQCDKCFEX/ffts/XC782635-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062427783	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/NXQCDKCFEX/wave/XC782635-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062427783	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/NXQCDKCFEX/XC782635-Great-tit_call.mp3			41 s				Andrew Edwards			http://creativecommons.org/licenses/by-nc-sa/4.0/	Andrew Edwards
4062427674	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC781711-140223_014.wav			152 s				david m			http://creativecommons.org/licenses/by-nc-nd/4.0/	david m
4062427674	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC781711-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062427674	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC781711-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062426673	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC781712-140223_016.wav			38 s				david m			http://creativecommons.org/licenses/by-nc-nd/4.0/	david m
4062426673	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC781712-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062426673	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC781712-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4054968850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258828991/original.jpeg	https://www.inaturalist.org/photos/258828991					2023-03-03T23:42:34Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4054968850	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/607673.wav?1677865230	https://www.inaturalist.org/photos/607673					2023-03-03T17:40:30Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4054945516	Sound	audio/mp4	https://static.inaturalist.org/sounds/587011.m4a?1674310298	https://www.inaturalist.org/photos/587011					2023-01-21T14:11:38Z	janettocornetto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	janettocornetto
4054893686	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/606513.wav?1677697684	https://www.inaturalist.org/photos/606513					2023-03-01T19:08:04Z	A Emmerson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	A Emmerson
4054885295	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/610460.wav?1678200459	https://www.inaturalist.org/photos/610460					2023-03-07T14:47:39Z	graceskinner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	graceskinner
4046694228	Sound	audio/mp4	https://static.inaturalist.org/sounds/604928.m4a?1677434109	https://www.inaturalist.org/photos/604928					2023-02-26T17:55:09Z	yellowrattle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	yellowrattle
4046684858	Sound	audio/mp4	https://static.inaturalist.org/sounds/602981.m4a?1677166205	https://www.inaturalist.org/photos/602981					2023-02-23T15:30:05Z	sugarsnap_t		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	sugarsnap_t
4046557133	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/604731.wav?1677410727	https://www.inaturalist.org/photos/604731					2023-02-26T11:25:27Z	Eleni		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eleni
4046425926	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/603481.wav?1677231989	https://www.inaturalist.org/photos/603481					2023-02-24T09:46:29Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4046414131	Sound	audio/mp4	https://static.inaturalist.org/sounds/604699.m4a?1677404292	https://www.inaturalist.org/photos/604699					2023-02-26T09:38:12Z	Lee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lee
4046326788	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/602839.wav?1677141451	https://www.inaturalist.org/photos/602839					2023-02-23T08:37:31Z	Joe Newberry		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Newberry
4046306730	Sound	audio/mp4	https://static.inaturalist.org/sounds/602285.m4a?1677060397	https://www.inaturalist.org/photos/602285					2023-02-22T10:06:37Z	jasonallum		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jasonallum
4046292321	Sound	audio/mp4	https://static.inaturalist.org/sounds/605462.m4a?1677512550	https://www.inaturalist.org/photos/605462					2023-02-27T15:42:30Z	navhari		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	navhari
4046279416	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/606018.wav?1677611146	https://www.inaturalist.org/photos/606018					2023-02-28T19:05:46Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4046279416	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/258417637/original.jpeg	https://www.inaturalist.org/photos/258417637					2023-02-28T00:25:06Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4046215927	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/603639.wav?1677258325	https://www.inaturalist.org/photos/603639					2023-02-24T17:05:25Z	dreggman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dreggman
4039496849	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257269435/original.jpg	https://www.inaturalist.org/photos/257269435					2023-02-21T11:04:10Z	sarahgarlicklumb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sarahgarlicklumb
4039496849	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257269418/original.jpg	https://www.inaturalist.org/photos/257269418					2023-02-21T11:04:10Z	sarahgarlicklumb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sarahgarlicklumb
4039496849	Sound	audio/mp4	https://static.inaturalist.org/sounds/601717.m4a?1676977656	https://www.inaturalist.org/photos/601717					2023-02-21T11:07:36Z	sarahgarlicklumb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sarahgarlicklumb
4039433331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256952344/original.jpeg	https://www.inaturalist.org/photos/256952344					2023-02-19T18:58:24Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4039433331	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/600372.wav?1676824004	https://www.inaturalist.org/photos/600372					2023-02-19T16:26:44Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4039377744	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256749114/original.jpeg	https://www.inaturalist.org/photos/256749114					2023-02-18T18:34:12Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4039377744	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/599567.wav?1676721440	https://www.inaturalist.org/photos/599567					2023-02-18T11:57:20Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4039216971	Sound	audio/mp4	https://static.inaturalist.org/sounds/599149.m4a?1676649589	https://www.inaturalist.org/photos/599149					2023-02-17T15:59:49Z	mycoentobotany		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mycoentobotany
4039216971	Sound	audio/mp4	https://static.inaturalist.org/sounds/599150.m4a?1676649592	https://www.inaturalist.org/photos/599150					2023-02-17T15:59:52Z	mycoentobotany		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mycoentobotany
4039191847	Sound	audio/mp4	https://static.inaturalist.org/sounds/597555.m4a?1676380050	https://www.inaturalist.org/photos/597555					2023-02-14T13:07:30Z	tangshuttfriend		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tangshuttfriend
4038152481	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/MVBSLTSBUW/XC776987-230123_012_1217-Great-Tit-song-upload.wav			45 s				Lee Alder			http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Alder
4038152481	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/MVBSLTSBUW/wave/XC776987-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038152481	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/MVBSLTSBUW/ffts/XC776987-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038152330	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC775708-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038152330	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC775708-MIXPRE-041.wav			56 s				david m			http://creativecommons.org/licenses/by-nc-nd/4.0/	david m
4038152330	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC775708-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038151412	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC776412-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038151412	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC776412-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038151412	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC776412-MIXPRE-146.wav			66 s				david m			http://creativecommons.org/licenses/by-nc-nd/4.0/	david m
4038150330	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC775710-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038150330	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC775710-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-nd/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038150330	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC775710-MIXPRE-042.wav			145 s				david m			http://creativecommons.org/licenses/by-nc-nd/4.0/	david m
4038149616	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC778159-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038149616	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/FSCGENVPXK/XC778159-GREAT-TIT-8.50am-04302016-NorthawHerts-UK.mp3			26 s				Paul Driver			http://creativecommons.org/licenses/by-nc-sa/4.0/	Paul Driver
4038149616	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC778159-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038148621	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/FSCGENVPXK/XC778160-GREAT-TIT-Northaw-Great-Wood-Herts-5.51am-04212017.mp3			59 s				Paul Driver			http://creativecommons.org/licenses/by-nc-sa/4.0/	Paul Driver
4038148621	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/FSCGENVPXK/ffts/XC778160-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038148621	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/FSCGENVPXK/wave/XC778160-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038148482	Sound	audio/vnd.wave	https://xeno-canto.org/sounds/uploaded/MVBSLTSBUW/XC776988-230123_013_1219-Great-Tit-song-upload.wav			65 s				Lee Alder			http://creativecommons.org/licenses/by-nc-sa/4.0/	Lee Alder
4038148482	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/MVBSLTSBUW/ffts/XC776988-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038148482	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/MVBSLTSBUW/wave/XC776988-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4034992814	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/597687.wav?1676396427	https://www.inaturalist.org/photos/597687					2023-02-14T17:40:27Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4034992814	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256254391/original.jpeg	https://www.inaturalist.org/photos/256254391					2023-02-14T23:44:14Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4034936345	Sound	audio/mp4	https://static.inaturalist.org/sounds/596679.m4a?1676227783	https://www.inaturalist.org/photos/596679					2023-02-12T18:49:43Z	hayleynature		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hayleynature
4034879751	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255241909/original.jpeg	https://www.inaturalist.org/photos/255241909					2023-02-07T18:25:35Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4034879751	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/593974.wav?1675765654	https://www.inaturalist.org/photos/593974					2023-02-07T10:27:34Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4034784511	Sound	audio/mp4	https://static.inaturalist.org/sounds/593607.m4a?1675693732	https://www.inaturalist.org/photos/593607					2023-02-06T14:28:52Z	lisemari		iNaturalist	http://creativecommons.org/licenses/by/4.0/	lisemari
4034686219	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/597426.wav?1676348320	https://www.inaturalist.org/photos/597426					2023-02-14T04:18:40Z	NaturalGyrfalcon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	NaturalGyrfalcon
4034668768	Sound	audio/mp4	https://static.inaturalist.org/sounds/591564.m4a?1675277452	https://www.inaturalist.org/photos/591564					2023-02-01T18:50:52Z	jasonallum		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jasonallum
4034633918	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/595423.wav?1676020456	https://www.inaturalist.org/photos/595423					2023-02-10T09:14:16Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4034633918	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255622212/original.jpeg	https://www.inaturalist.org/photos/255622212					2023-02-10T16:48:26Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4029249775	Sound	audio/mp4	https://static.inaturalist.org/sounds/592748.m4a?1675535811	https://www.inaturalist.org/photos/592748					2023-02-04T18:36:51Z	Sean Hartnett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Hartnett
4029209489	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/591036.wav?1675162771	https://www.inaturalist.org/photos/591036					2023-01-31T10:59:31Z	Jake		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jake
4029171312	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/586622.wav?1674220976	https://www.inaturalist.org/photos/586622					2023-01-20T13:22:56Z	edowne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edowne
4029095799	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254854376/original.jpeg	https://www.inaturalist.org/photos/254854376					2023-02-04T21:07:10Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4029095799	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/592764.wav?1675538977	https://www.inaturalist.org/photos/592764					2023-02-04T19:29:37Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4029082864	Sound	audio/mp4	https://static.inaturalist.org/sounds/593149.m4a?1675609199	https://www.inaturalist.org/photos/593149					2023-02-05T14:59:59Z	mycoentobotany		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mycoentobotany
4029055550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255105217/original.jpeg	https://www.inaturalist.org/photos/255105217					2023-02-06T16:24:33Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4029055550	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/593508.wav?1675674363	https://www.inaturalist.org/photos/593508					2023-02-06T09:06:03Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4029021975	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/590250.wav?1674988481	https://www.inaturalist.org/photos/590250					2023-01-29T10:34:41Z	billylovesbirds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	billylovesbirds
4029017996	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/593049.wav?1675589613	https://www.inaturalist.org/photos/593049					2023-02-05T09:33:33Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4029017996	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254945017/original.jpeg	https://www.inaturalist.org/photos/254945017					2023-02-05T16:39:16Z	buteobuteo2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	buteobuteo2
4029015361	Sound	audio/mpeg	https://static.inaturalist.org/sounds/589236.mp3?1674771432	https://www.inaturalist.org/photos/589236					2023-01-26T22:17:12Z	Matthew Vosper		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Matthew Vosper
4028855001	Sound	audio/mp4	https://static.inaturalist.org/sounds/592274.m4a?1675442932	https://www.inaturalist.org/photos/592274					2023-02-03T16:48:52Z	BirdNerding		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BirdNerding
